Инуками!;2006;166;1;1;26;DVDRip;6.07 ГБ;Кэйдзе Кусакава;Комедия, романтика, мистика, этти
Инуками! (фильм);2007;79;1;0;3;DVDRip;324.58 МБ;Кэйдзе Кусакава;Комедия, романтика, мистика
Алхимическое оружие;2006;585;26;18;52;DVDRip;6.63 ГБ;Такао Като;Приключения, комедия, мистика, сёнэн
Чебурашка Арэрэ?;2009;320;26;6;26;HDTVRip (720p);1.22 ГБ;Сусуму Кудо;Повседневность, комедия, кодомо
Кобато;2009;312;1;4;48;HDTVRip (720p);8.24 ГБ;Мицуюки Масухара;Комедия, мистика, повседневность, романтика
Любовь и прочие неприятности (Любовные неприятности);2008;1215;32;17;58;DVDRip (AVC);11.12 ГБ;Такао Като;Комедия, романтика, фантастика, этти
Братство Волка, Унесенные волками;2010;211;12;9;12;HDTVRip (720p);4.28 ГБ;Нобухиро Такамото;Триллер, ужасы, мистика
Танец на набережной вампиров!;2010;564;12;6;12;HDTVRip (720p);4.09 ГБ;Акиюки Симбо;Приключения, романтика, этти
Рёко Якусидзи и загадочные преступления;2008;124;13;1;13;HDTVRip (720p);2.63 ГБ;Таро Ивасаки;Детектив, мистика, романтика
Серебряновласый Агито (Исток);2006;285;1;3;1;BDRip;8.28 ГБ;Кэйити Сугияма;Приключения, фантастика, романтика
Наруто (фильм второй);2005;1789;1;7;1;DVDRip;1.86 ГБ;Хироцугу Кавасаки;Приключения, комедия, сёнэн
Любовь близнецов;2004;268;13;1;13;TVRip;3.41 ГБ;Нобуо Томисава;Романтика, комедия, школа
Интерлюдия;2004;109;3;3;3;SATRip;1.55 ГБ;Тацуя Нагаминэ;Приключения, мистика, ужасы, драма
Али-баба и сорок разбойников;1971;606;1;2;1;DVDRip;700 МБ;Хироси Сидара;Приключения, комедия, сказка
Век динозавров;1979;101;1;0;1;VHSRip;699 МБ;Сетаро Исиномори;Приключения, фантастика, динозавры
За облаками;2004;4775;1;22;2;DVDRip (HDRip);1.45 ГБ;Макото Синкай;Фантастика, романтика, драма
Трудности первой любви (Компания «Первая любовь», ООО Первая любовь);2009;269;1;3;18;HDTVRip (720p);4 ГБ;Есики Ямакава;Комедия, романтика, школа
Любимчик Принцесс!;2009;219;12;1;12;DVDRip (AVC);4.13 ГБ;Хиромицу Канадзава;Приключения, комедия, романтика, этти
Дурни, Тесты, Аватары;2010;351;13;0;13;HDTVRip (720p);4.42 ГБ;Син Онума;Комедия, мистика, школа, этти
Дурни, Тесты, Аватары;2010;469;13;6;27;HDTVRip (720p);4.51 ГБ;Син Онума;Комедия, мистика, школа, этти
Клеймор;2007;674;26;35;26;DVDRip (AVC);8.59 ГБ;Хироюки Танака;Приключения, фэнтези, драма
Герои пяти планет;1989;257;1;0;1;DVDRip;1.37 ГБ;Кадзуо Ямадзаки;Фантастика, драма, романтика, сёдзё
Темнее черного;2007;312;1;4;26;BDRip (720р);21.21 ГБ;Тэнсай Окамура;Приключения, фантастика, мистика, драма
Темнее черного;2007;853;1;5;52;DVDRip (HDRip);10.29 ГБ;Тэнсай Окамура;Приключения, фантастика, мистика, драма
Принцесса Мононоке;1997;516;1;6;2;DVDRip;2.75 ГБ;Хаяо Миядзаки;Приключения, фэнтези, драма
Клинок Королевы: Странствия воительниц;2009;428;12;5;18;BDRip (720p);7.11 ГБ;Киндзи Есимото;Боевые искусства, фэнтези, этти
Я люблю свою сестренку;2005;530;1;9;1;DVDRip;373.73 МБ;Юкие Тэрамото;Драма, романтика, сёдзё
Не приставай ко мне!!;2005;703;26;15;26;DVDRip;7.04 ГБ;Мотонага Кэйтаро;Комедия, этти, школа
Наруто (фильм третий);2006;1118;1;23;1;DVDRip;705.44 МБ;Тосиюки Цуру;Приключения, комедия, сёнэн
Достучаться до тебя (Дотянуться до тебя);2009;1681;1;48;50;HDTVRip (720p);8.02 ГБ;Хиро Кабураки;Романтика, повседневность, школа, сёдзё
Блич - Неистовство Заточённого Меча;2006;459;1;3;1;DVDRip;338 МБ;Нориюки Абэ;Приключения, фэнтези
Блич - Воспоминания под дождём;2004;397;1;0;1;DVDRip;347 МБ;Нориюки Абэ;Приключения, фэнтези
Ра-Зефон (Ра-Зефон - Фильм, Ра-Зефон OVA);2002;493;26;6;28;DVDRip;7.23 ГБ;Ютака Идзубути;Фантастика, драма, романтика, меха
Детройт, город металла;2008;295;1;3;12;HDTVRip (720p);2.08 ГБ;Хироси Нагахама;Комедия, музыкальный
Моя богиня!;2006;484;24;8;24;DVDRip (AVC);8.00 ГБ;Хироаки Года;Комедия, романтика, фэнтези, драма
Принцесса Немертвых: Черная хроника;2009;246;12;0;12;DVDRip (AVC);2.58 ГБ;Масахико Мурата;Приключения, мистика
Звёздный океан Экс;2001;125;1;1;26;DVDRip;6.90 ГБ;Хироси Ватанабэ;Приключения, комедия, фантастика
Моя богиня!;2005;650;24;4;24;DVDRip (AVC);8.24 ГБ;Хироаки Года;Комедия, романтика, фэнтези, драма
Сакура - собирательница карт (фильм первый);1999;77;1;1;1;HDTVRip;2.06 ГБ;Асака Морио;Приключения, комедия, махо-сёдзё, сёдзё
Нодамэ Кантабиле: Финал;2010;74;11;5;22;SATRip;3.05 ГБ;Тиаки Кон;Комедия, романтика, музыкальный
Темнее Черного OVA-2;2010;207;1;4;1;BDRip (720p);314.86 МБ;Тэнсай Окамура;Приключения, фантастика, мистика, драма
Мой сосед Тоторо;1988;269;1;3;19;DVD;4.33 ГБ;Хаяо Миядзаки;Приключения, комедия, сказка, драма
Пять сантиметров в секунду;2007;1693;1;14;1;BDRip;2.06 ГБ;Макото Синкай;Романтика, драма
Боец Баки OVA;1994;320;1;1;2;DVDRip;446 МБ;Юдзи Асада;Боевые искусства, спорт
Остров сокровищ, Звериный Остров Сокровищ;1971;254;1;1;2;DVDRip;1.37 ГБ;Хироси Икэда;Экранизация, приключения, фэнтези
Чу-Бра!!;2010;239;12;1;12;HDTVRip (720p);3.58 ГБ;Юкина Хииро;Комедия, этти, школа
D: Охотник на вампиров;1985;921;1;1;1;DVDRip;1.07 ГБ;Тое Асида;Приключения, драма, ужасы
Прощай, унылый учитель;2008;117;1;8;6;DVDRip;1.00 ГБ;Акиюки Симбо;Комедия, драма, школа
Прощай, унылый учитель. Экстремально;2008;282;13;25;13;HDTVRip;5.60 ГБ;Симбо Акиюки;Комедия, драма, школа
Лёгкая музыка;2009;177;14;0;42;BDRip;12.49 ГБ;Наоко Ямада;Комедия, музыкальный, школа
Легенда о героях Галактики: Золотые крылья;1992;108;1;12;1;DVDRip;743.28 МБ;Кэйдзо Симидзу;Фантастика, драма
Космические приключения Кобры;1982;308;31;9;31;DVDRip;10.50 ГБ;Осаму Дэдзаки;Приключения, фантастика
Сквозь огонь;1985;112;1;3;1;DVDRip;578 МБ;Мотосукэ Такахаси;Фэнтези, приключения, драма, история
Клеймор;2007;1500;26;55;52;HDTVRip;8.97 ГБ;Хироюки Танака;Приключения, фэнтези, драма
Волшебное лето, Летние дни с Каппой;2007;322;1;2;1;DVDRip;1.37 ГБ;Кэйити Хара;Драма, повседневность, мистика
Мобильный воин Зета Гандам - Новый перевод (фильм первый);2005;101;1;7;1;DVDRip;1.31 ГБ;Есиюки Томино;Приключения, фантастика, меха, драма
Соник икс;2004;402;1;12;55;DVD;6.71 ГБ;Хадзимэ Камэгаки;Приключения, комедия, для детей
Приключения русалочки Марины;1991;457;1;5;10;TVRip;2.72 ГБ;Такэхиро Мияно;Приключения, фэнтези, романтика, сёдзё
Летние войны;2009;473;1;13;1;BDRip;8.15 ГБ;Мамору Хосода;Приключения, комедия, фантастика
Летние войны;2009;1142;1;8;2;DVDRip (HDRip);1.44 ГБ;Мамору Хосода;Приключения, комедия, фантастика
Койот Рэгтайм;2006;251;1;8;12;DVDRip;2.11 ГБ;Такуя Нонака;Приключения, комедия, фантастика
Остров Забвения: Харука и волшебное зеркальце;2009;519;1;4;1;DVDRip (AVC);1.28 ГБ;Синсукэ Сато;Приключения, сказка
Принцесса Мононоке;1997;397;1;3;2;HDTVRip;4.65 ГБ;Хаяо Миядзаки;Приключения, фэнтези, драма
Одержимые смертью;2007;462;12;14;12;HDTVRip (720p);4.24 ГБ;Хироси Хамасаки;Самурайский боевик, история, драма
Магический Индекс, Индекс Волшебства;2008;936;24;9;48;BDRip;13.11 ГБ;Хироси Нисикиори;Приключения, комедия, мистика, фантастика
Магический Индекс (Индекс Волшебства);2008;298;24;2;48;DVDRip (HDRip);5.86 ГБ;Хироси Нисикиори;Приключения, комедия, мистика, фантастика
Покемон: Оранжевая Лига;1999;1728;14;4;14;DVDRip;2.72 ГБ;Масамицу Хидака;Для детей, приключения, комедия
Навсикая из Долины ветров;1984;189;1;2;27;DVD;4.32 ГБ;Хаяо Миядзаки;Фантастика, фэнтези, драма, приключения
Крутая компания: Арадские приключения;2009;491;1;11;26;HDTVRip (720p);7.96 ГБ;Такахиро Икэдзоэ;Приключения, комедия, фэнтези
Ангелы Смерти;2004;1179;24;16;24;DVDRip (AVC);7.04 ГБ;Койти Охата;Приключения, комедия, меха
Мадокс-01;1987;92;1;5;1;DVDRip;442 МБ;Синдзи Арамаки;Приключения, фантастика, меха
Наруто: Ураганные хроники;2007;1478;150;60;260;SATRip;35.58 ГБ;Хаято Датэ;Приключения, сёнэн
Покемон: Оранжевая Лига;1999;1964;22;17;22;DVDRip;3.35 ГБ;Масамицу Хидака;Для детей, приключения, комедия
Мой любимый робот;2007;304;3;0;6;DVDRip;1.33 ГБ;Такаюки Инагаки;Комедия, фантастика, этти
Аниматрица;2003;418;1;1;1;BDRip;4.35 ГБ;Махиро Маэда;Приключения, фантастика
Семь обличий Надэсико Ямато;2006;1165;1;21;25;DVDRip;6.90 ГБ;Ватанабэ Синъити;Комедия, романтика, сёдзё
Милый дом Чии;2009;90;104;2;208;HDTVRip (720p);3.02 ГБ;Мицуюки Масухара;Комедия, повседневность
Паприка;2006;1070;1;8;1;DVDRip (BDRip);1.45 ГБ;Сатоси Кон;Мистика, триллер
7 самураев;2004;18;1;1;19;DVD;4.32 ГБ;Тосифуми Такидзава;Самурайский боевик, фантастика, меха
Карнавал роботов;1991;97;1;2;4;DVDRip;1.36 ГБ;Кацухиро Отомо;Фантастика, драма
Странники;2003;552;1;8;26;HDTVRip (720p);10.85 ГБ;Горо Танигути;Фантастика, драма, комедия, повседневность
Отчет о буйстве духов;1992;118;1;8;224;TVRip;25.25 ГБ;Нориюки Абэ;Приключения, комедия, фэнтези, сёнэн
Добрая колдунья с Запада;2006;300;1;2;13;TVRip;2.25 ГБ;Кацуити Накаяма;Приключения, фэнтези, романтика, сёдзё
Боевой доспех, Оружие ангелов;1999;146;1;5;2;DVDRip;654.35 MБ;Кацуеси Ятабэ;Приключения, фантастика, меха
Ночная буря;2005;1021;1;11;1;DVDRip;1.37 ГБ;Гисабуро Сугии;Приключения, сказка, драма
Белый Альбом;2009;53;13;0;26;HDTVRip (720p);2.93 ГБ;Тайдзо Есида;Романтика, драма
Сказания Земноморья;2006;7652;1;19;1;DVDRip;1.37 ГБ;Горо Миядзаки;Приключения, фэнтези, драма
Мобильный воин ГАНДАМ Единорог;2010;136;1;5;1;HDTVRip (810p);662 МБ;Кадзухиро Фурухаси;Приключения, фантастика, меха
Летняя буря!;2009;348;1;6;26;HDTVRip (720p);10.02 ГБ;Симбо Акиюки;Комедия, романтика, мистика, этти
Когда Плачут Цикады;2006;654;26;20;26;BDRip (720p);10.23 ГБ;Тиаки Кон;Триллер, ужасы, мистика, детектив
Хеллсинг OVA;2009;1463;1;9;1;DVDRip (AVC);844 МБ;Томокадзу Токоро;Приключения, мистика, драма
Хармагедон;1983;155;1;2;2;DVDRip;1.13 ГБ;Ринтаро;Приключения, фантастика
Вольтрон - Защитник Вселенной;1984;174;1;1;26;TVRip;6.12 ГБ;Тагути Кацухико;Приключения, фантастика, меха, сёнэн
Трансформеры: Первое Поколение;1984;1064;98;13;98;DVDRip;16.53 ГБ;Нельсон Шин;Приключения, боевик, фантастика, меха, трансформеры
Девушка-самурай;2001;149;1;3;26;TVRip;2.93 ГБ;Синъити Седзи;Приключения, комедия, этти
Трансформеры: Супер линк, Трансформеры: Энергон;2004;197;52;3;104;DVDRip;11.87 ГБ;Дзюн Кавагоэ;Приключения, фантастика, меха, трансформеры
Трансформеры: Властоголовы;1987;570;35;5;35;DVDRip;9.10 ГБ;Кацутоси Сасаки;Приключения, фантастика, меха, трансформеры
Стальной Алхимик: Братство;2009;391;1;13;28;HDTVRip (720p);10.04 ГБ;Ясухиро Ириэ;Приключения, фэнтези, драма, сёнэн
Горячий парень Джей;2002;409;1;2;26;DVDRip (AVC);8.63 ГБ;Кадзуки Аканэ;Приключения, фантастика, меха
Космические приключения Кобры: Управляя Временем;2009;122;2;3;2;DVDRip;832.39 МБ;Кэнъити Маэдзима;Приключения, фантастика
В другую сторону;2006;118;12;0;12;DVDRip;2.33 ГБ;Кацуси Сакураби;Романтика, драма, мистика, повседневность
Судьба: Ночь Схватки OVA;2010;305;1;3;1;HDTVRip (720p);666 МБ;Юдзи Ямагути;Приключения, фэнтези, романтика, драма
Падшая с Небес: Ангел прихоти (Утраченное небесами);2009;577;1;9;13;HDTVRip (720p);4.49 ГБ;Хисаси Сайто;Комедия, романтика, этти
Титания;2008;283;1;6;26;DVDRip (AVC);6.80 ГБ;Нобору Исигуро;Приключения, фантастика
Нуар;2001;579;26;9;26;DVDRip;6.71 ГБ;Койти Масимо;Приключения, драма
Ад Данте;2010;3901;1;26;3;DVDRip;1.96 ГБ;Виктор Кук;Ужасы, приключения
Ад Данте;2010;379;1;2;1;BDRip (1080p);4.76 ГБ;Виктор Кук;Ужасы, приключения
Сага о Гуине;2009;685;1;12;26;HDTVRip (720p);9.30 ГБ;Ацуси Вакабаяси;Приключения, фэнтези
Ад Данте;2010;1180;1;16;1;DVDRip;1.37 ГБ;Виктор Кук;Мультфильм, фэнтези, ужасы
Когда плачут чайки;2009;491;26;12;26;HDTVRip (720p);7.43 ГБ;Чиаки Кон;Триллер, мистика, ужасы, детектив
Легенды Halo;2009;512;7;6;8;BDRip (720p);4.83 ГБ;Тосиюки Канно;Приключения, фантастика, драма
Код Гиас: Восстаний Лелуш;2006;398;25;14;34;BDRip (1080p);24.62 ГБ;Горо Танигути;Приключения, фантастика, меха, драма
Стальная тревога!;2002;460;1;20;24;BDRip (1080p);14.60 ГБ;Койти Тигира;Приключения, комедия, романтика, меха
Несравненная принцесса любви;2008;228;1;0;12;DVDRip (AVC);3.48 ГБ;Нобуаки Наканиси;Приключения, комедия, этти
Легенды Halo;2009;2042;8;13;8;DVDRip;2.95 ГБ;Тосиюки Канно;Приключения, фантастика, драма
Амацуки;2008;315;1;5;13;DVDRip;3.35 ГБ;Кадзухиро Фурухаси;Приключения, фэнтези
Крутая компания: Арадские приключения;2009;165;1;4;26;TVRip;5.75 ГБ;Такахиро Икэдзоэ;Приключения, комедия, фэнтези
Гуррен-Лаганн: Параллельные Миры;2008;347;8;6;8;HDTVRip (720p);1.00 ГБ;Акира Амэмия;Музыкальный
КсамД: Позабывший невзгоды (Беды не помнящий);2008;417;26;6;26;HDTVRip (720p);7.79 ГБ;Масаюки Миядзи;Приключения, фантастика, драма
Га-Рей: Зеро (Пожиратели Духов: Зеро);2008;550;12;7;12;DVDRip;2.89 ГБ;Эй Аоки;Приключения, мистика, триллер, драма
Фантом: Реквием по Фантому;2009;824;26;31;26;HDTVRip (720p);9.92 ГБ;Койти Масимо;Приключения, драма
Темный дворецкий;2009;817;1;13;2;DVDRip;255 МБ;Тосия Синохара;Комедия, мистика, история
Ад Данте;2010;821;1;10;1;BDRip (720p);2.58 ГБ;Виктор Кук;Ужасы, приключения
Ад Данте;2010;805;1;24;2;BDRip(720p);2.30 ГБ;Виктор Крук;Ужасы, приключения
Пожиратель Душ;2008;2647;51;34;51;TVRip;12.69 ГБ;Такуя Игараси;Приключения, комедия, фэнтези, сёнэн
К востоку от Рая  (Восточный Эдем);2009;200;1;3;5;DVDRip;3.52 ГБ;Кэндзи Камияма;Приключения, романтика, детектив
Подручный бездарной Луизы;2006;1468;38;47;38;DVDRip (AVC);8.13 ГБ;Ю Ко;Комедия, романтика, фэнтези, этти
Ад Данте;2010;2039;1;33;2;DVDRip;814.89 МБ;Виктор Кук;Ужасы, приключения
Хроники молодоженов;2002;469;1;1;4;DVDRip;1.50 ГБ;Юдзи Морияма;Романтика, комедия, эротика, повседневность
Судьба: Ночь Схватки OVA;2010;242;1;3;1;HDTVRip (720p);583 МБ;Юдзи Ямагути;Приключения, фэнтези, романтика, драма
Стальная тревога: Фумоффу;2003;410;12;4;24;DVDRip (HDRip);4.33 ГБ;Ясухиро Такэмото;Приключения, комедия, школа
Темнее Черного OVA: Черный контрактор;2010;326;1;10;1;DVDRip;165.99 МБ;Тэнсай Окамура;Приключения, фантастика, мистика, драма
Кулак Северной Звезды - Легенда Раоха: Мученик любви (Фильм);2006;151;1;1;1;DVDRip;0.99 ГБ;Такахиро Имамура;Приключения, романтика
Кулак Северной Звезды OVA-2 - Легенда Токи;2008;135;1;3;1;DVDRip;537 МБ;Кобун Сидзуно;Приключения
Трапеция;2009;112;11;10;11;HDTVRip (720p);4.43 ГБ;Кэндзи Накамура;Комедия, драма
Макросс: Помнишь ли нашу любовь?;1984;191;1;3;1;DVDRip;1.37 ГБ;Седзи Кавамори;Фантастика, меха, приключения, драма
Канон OVA;2003;73;1;0;1;DVDRip;230.49 МБ;Наоюки Ито;Романтика, драма
Мир, отраженный в глазах девушки, смотрящей на небо;2009;185;1;3;9;HDTVRip (720р);3.04 ГБ;Есидзи Кигами;Фэнтези, романтика, драма
Волчица и пряности;2009;1432;12;15;24;DVDRip;3.35 ГБ;Такэо Такахаси;Приключения, фэнтези, романтика
С первого удара – заряжай-ка!;2009;159;12;3;12;HDTVRip (720p);3.86 ГБ;Синъитиро Кимура;Комедия, этти
Меч чужака;2007;399;1;9;1;BDRip (1080p);8.23 ГБ;Масахиро Андо;Приключения, самурайский боевик
Идеальная синева (Истинная грусть);1998;392;1;4;2;HDRip;1.20 ГБ;Сатоси Кон;Триллер, драма, ужасы
Эф - история воспоминаний;2007;93;1;4;13;HDTVRip (720p);5.38 ГБ;Син Онума;Романтика, драма, мистика
Грэй-мен;2006;1196;103;55;103;TVRip;22.21 ГБ;Осаму Набэсима;Приключения, комедия, фэнтези, сёнэн
Сакура - собирательница карт (фильм второй и Предоставьте это Кэро);2000;218;1;4;4;DVDRip;1.05 ГБ;Асака Морио;Комедия, махо-сёдзё, романтика, сёдзё
Доходный дом Иккоку;1986;65;1;6;96;DVDRip;25.12 ГБ;Кадзуо Ямадзаки;Романтика, комедия, повседневность
Нодамэ Кантабиле OVA;2009;171;1;0;2;DVDRip;304.14 МБ;Тиаки Кон;Комедия
Браво девушки;2004;425;1;8;24;DVDRip;9.10 ГБ;Эй Аоки;Комедия, романтика, этти
Последняя фантазия VII: Дети пришествия;2005;817;1;40;2;HDTVRip;4.46 ГБ;Тецуя Номура;Приключения, фэнтези
Девочка, покорившая время (Девочка, перепрыгнувшая время);2006;439;1;7;1;BDRip;2.05 ГБ;Мамору Хосода;Фантастика, драма, мелодрама, комедия
Боевая Красавица Улун Возрождение;2005;82;25;2;50;DVDRip;6.40 ГБ;Есио Судзуки;Боевые искусства, комедия
Канокон;2008;523;12;5;12;HDTVRip (720p);3.24 ГБ;Ацуси Оцуки;Комедия, романтика, этти, мистика
Рыбка Поньо на утесе;2008;649;1;1;1;BDRip (1080p);10.23 ГБ;Хаяо Миядзаки;Приключения, семейный
Рыбка Поньо на утесе;2008;5567;1;16;2;DVDRip (HDRip);1.56 ГБ;Хаяо Миядзаки;Сказка, приключения, повседневность
Уличный боец;1994;742;1;1;1;DVDRip;743.43 МБ;Сугии Гисабуро;Боевые искусства, приключения, фантастика
Метрополис;2001;223;1;0;1;DVDRip;742.71 МБ;Ринтаро;Фантастика, боевик, триллер, мелодрама, драма, приключения, мультфильм, криминал
Девочка, покорившая время (Девочка, перепрыгнувшая время);2006;329;1;1;1;BDRip;2.73 ГБ;Мамору Хосода;Фантастика, драма, мелодрама, комедия
Не сдавайся!;2008;1778;25;69;25;DVDRip;8.10 ГБ;Саяма Киёко;Комедия, романтика, драма, сёдзё
Ящик демонов (Ларец нечисти);2008;349;1;1;13;HDTVRip (720p);5.2 ГБ;Ресукэ Накамура;Триллер, мистика, детектив, драма
Гокусен;2004;288;13;2;13;TVRip;4.27 ГБ;Юдзо Сато;Комедия, драма, школа
Крутой учитель Онидзука;1999;3387;1;48;43;DVDRip;14.75 ГБ;Нориюки Абэ;Школа, драма, комедия
Героический Эйдж;2007;966;26;6;26;HDTVRip (720p);9.84 ГБ;Тосимаса Судзуки;Приключения, романтика, фантастика, меха
Рагнарёк - Анимация;2004;500;26;10;26;DVDRip;6.68 ГБ;Сэйдзи Киси;Приключения, фэнтези, комедия, романтика
Бледный кокон;2006;550;1;6;1;DVDRip;401.01 МБ;Ясухиро Есиура;Фантастика, драма
Истории монстров (Монстрассказы);2009;499;1;6;12;HDTVRip (720p);3.52 ГБ;Акиюки Симбо;Романтика, мистика, школа
Летняя буря!;2009;135;1;0;13;HDTVRip (720p);5.36 ГБ;Симбо Акиюки;Комедия, романтика, мистика, этти
Темнее Черного: Близнецы Падшей Звезды;2009;959;12;14;12;HDTVRip (720р);3.71 ГБ;Тэнсай Окамура;Приключения, фантастика, мистика, драма
Идеальная синева (Истинная грусть);1998;102;1;1;1;BDRip (720p);3.16 ГБ;Сатоси Кон;Триллер, драма, ужасы
Электромагнитная подружка (Шок-подружка);2009;230;1;3;2;DVDRip;703.68 МБ;Мамору Камбэ;Триллер, детектив, школа, драма
Союз Серокрылых (Альянс Серокрылых);2002;602;13;9;13;DVDRip;5.98 ГБ;Томокадзу Токоро;Драма, мистика, повседневность
Человек-Линза: Секрет Линзы;1984;234;1;5;1;DVDRip;1.37 ГБ;Есиаки Кавадзири;Приключения, фантастика
Улыбка + Иные миры;2003;467;1;1;6;DVDRip;79.77 МБ;Макото Синкай;Музыкальный
Повелитель призраков;2004;876;1;5;1;DVDRip;1.37 ГБ;Дзедзи Симура;Приключения, фэнтези
Переключатель;2008;572;1;7;2;DVDRip;700 МБ;Наоки Охира;Приключения, детектив
Покемон 12: Аркеус и Камень Жизни;2009;917;1;5;1;DVDRip (AVC);1.42 ГБ;Кунихико Юяма;Для детей, приключения, комедия
Отверженные (Изгои);2009;911;24;9;25;HDTVRip (720p);10.57 ГБ;Масаюки Сакой;Приключения, комедия, этти
Классика японской литературы;2009;442;1;7;12;HDTVRip (720p);5.60 ГБ;Асака Морио;Драма, история
Секрет Харуки Ногидзаки: Невинность;2009;468;12;4;12;HDTVRip (720p);4.61 ГБ;Мунэнори Нава;Комедия, романтика, школа, этти
Теккен - Фильм;1998;1437;1;7;1;DVDRip;755 МБ;Кунихиса Сугисима;Боевые искусства, фантастика
Хеллсинг OVA;2009;2254;1;17;1;DVDRip (AVC);843.91 МБ;Томокадзу Токоро;Приключения, мистика, драма
Темнее Черного: Близнецы Падшей Звезды;2009;405;12;5;12;HDTVRip (720р);4.37 ГБ;Тэнсай Окамура;Приключения, фантастика, мистика, драма
Фури-кури;2000;745;1;13;6;DVDRip;1.99 ГБ;Цурумаки Кадзуя;Комедия, фантастика, пародия
Плач Асуры;2009;1051;1;12;52;HDTVRip (720p);10.16 ГБ;Кэйдзе Кусакава;Приключения, мистика, меха
Кошачий театр;1999;99;1;0;9;DVDRip;521.26 МБ;Хироси Фукутоми;Комедия
Пустынная крыса;2004;567;1;9;24;DVDRip;6.69 ГБ;Такаюки Инагаки;Комедия, приключения, фантастика
Блич фильм 3: Исчезая в темноту, я звала тебя;2008;1026;1;6;1;HDTVRip (720p);3.21 ГБ;Нориюки Абэ;Приключения, фэнтези
Летние войны;2009;421;1;9;1;TVRip;1.52 ГБ;Мамору Хосода;Приключения, комедия, фантастика
Божественный кузнец;2009;443;12;6;24;HDTVRip (720p);3.96 ГБ;Масамицу Хидака;Приключения, фэнтези
Меланхолия Харухи Судзумии;2006;208;1;18;98;DVD;28.44 ГБ;Исихара Тацуя;Комедия, фантастика, школа
Чара-хранители;2008;254;3;2;6;HDTVRip (720p);1.29 ГБ;Кэндзи Ясуда;Комедия, романтика, махо-сёдзё, сёдзё
Небо Ирии, или лето НЛО;2005;170;6;9;6;DVDRip;2.39 ГБ;Наоюки Ито;Романтика, драма
Кампфер;2009;421;12;14;12;HDTVRip (720p);4.56 ГБ;Ясухиро Курода;Приключения, комедия, школа, этти
Шангри-Ла;2009;478;24;9;24;HDTVRip (720p);7.03 ГБ;Макото Бэссе;Приключения, фантастика
Пластиковая малышка;1994;93;1;2;1;DVDRip;627.66 МБ;Киндзи Есимото;Комедия, приключения, фантастика, этти
Союз Серокрылых (Альянс Серокрылых);2002;186;13;32;99;DVD;27.15 ГБ;Токоро Томокадзу;Драма, мистика, повседневность
Золотой парень;1995;307;1;4;20;DVD;7.36 ГБ;Китакубо Хироюки;Комедия, приключения, этти, романтика
Камасутра;1991;707;1;2;2;DVDRip;407.75 МБ;Масаюки Осэки;Романтика, комедия, эротика, фэнтези
Рыбка Поньо на утёсе;2008;246;1;3;1;BDRip (720p);6.81 ГБ;Хаяо Миядзаки;Сказка, приключения, повседневность
Кошачьи прихоти! (Мяу-любовь!);2009;1055;1;10;24;HDTVRip (720р);4.53 ГБ;Кэйитиро Кавагути;Комедия, романтика, школа
Рыбка Поньо на утесе;2008;309;1;8;28;DVD;6.75 ГБ;Хаяо Миядзаки;Сказка, приключения, повседневность
Рыбка Поньо на утесе;2008;968;1;3;1;DVDRip;1.37 ГБ;Хаяо Миядзаки;Сказка, приключения, повседневность
Хранитель Священного Духа;2007;974;1;21;26;DVDRip;10.40 ГБ;Кэндзи Камияма;Приключения, фэнтези
Инициал «Ди» - Экстра-стадия;2001;235;1;0;1;DVDRip;884 МБ;Рюуичи Катсумата;Спорт, романтика, драма
Голос далекой звезды;2002;309;1;8;18;DVD;3.83 ГБ;Макото Синкай;Фантастика, романтика, драма
Рыбка Поньо на утёсе;2008;108;1;0;1;Blu-Ray Remux (1080p);23.51 ГБ;Хаяо Миядзаки;Сказка, приключения, повседневность
За Облаками - Обещание Юности;2004;286;1;31;24;DVD;7.28 ГБ;Макото Синкай;Фантастика, романтика, драма
Пять сантиметров в секунду;2007;641;1;9;1;BDRip (1080р);4.56 ГБ;Макото Синкай;Романтика, драма
Джасти, космический полисмен;1985;41;1;2;1;DVDRip;801 МБ;Мотосукэ Такахаси;Приключения, фантастика
Икс Фильм;1996;126;1;3;1;SATRip;1.64 ГБ;Ринтаро;Мистика, драма
Судзука;2005;797;1;20;94;DVDRip;8.78 ГБ;Хироси Фукутоми;Романтика, драма, комедия, школа
Небесные скитальцы, Небесные тихоходы;2008;323;1;30;17;DVD;7.12 ГБ;Мамору Осии;Драма, повседневность
Дух Солнца;2006;139;1;8;2;HDTVRip;1.35 ГБ;Масаюки Кодзима;Драма, фантастика
Магический Индекс (Индекс Волшебства);2008;180;24;10;48;BDRip (1080p);21.04 ГБ;Хироси Нисикиори;Приключения, комедия, мистика, фантастика
Наруто - Пересечение дорог;2009;1305;1;1;1;WEBRip;350 МБ;Хаято Датэ;Приключения, комедия
Призрак в доспехах: Синдром одиночки OVA-1;2005;218;1;3;1;BDRip (720p);4.14 ГБ;Кэндзи Камияма;Приключения, фантастика
Дзэгапэйн;2006;307;1;7;26;DVDRip;8.20 ГБ;Масами Симода;Приключения, фантастика, меха, драма
Волшебник-воин Орфен. Месть;1999;167;1;3;46;DVDRip;3.92 ГБ;Тору Такахаси;Приключения, комедия, фэнтези
Моя богиня!;2000;232;1;1;1;HDTVRip (720p);2.26 ГБ;Хироаки Года;Приключения, романтика, фэнтези
